mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	0	1/2		1/2	1		-1	65	4	1	
1	1	1/2	1/4		1/4	1		-1	65	4	1	
1	1	3/4	1/4		1/4	1		-1	65	4	1	
1	1	1	3/4		1/2	3/2		-1	65	4	1	
1	1	7/4	1/4		1/4	1		4	64	4	1	
2	2	0	1/4		1/4	1		2	62	4	1	
2	2	1/4	1/4		1/4	1		0	60	4	1	
2	2	1/2	1/4		1/4	1		-2	58	4	1	
2	2	3/4	1/4		1/4	1		3	57	4	1	
2	2	1	1.0		1.0	1		1	55	4	1	
2	2	1	1/2		1/2	1		2	62	1	1	
2	2	3/2	1/2		1/2	1		4	64	1	1	
3	3	0	2.0		2.0	1		-1	53	4	1	
3	3	0	1.0		1.0	1		-1	65	1	1	
3	3	0	1/2		1/2	1		3	69	3	1	
3	3	0	1/2		1/2	1		0	72	2	1	
3	3	1/2	1/4		1/4	1		3	69	3	1	
3	3	1/2	1/4		1/4	1		0	72	2	1	
3	3	3/4	1/4		1/4	1		3	69	3	1	
3	3	3/4	1/4		1/4	1		0	72	2	1	
3	3	1	1/2		1/2	1		-1	65	1	1	
3	3	1	3/4		1/2	3/2		3	69	3	1	
3	3	1	3/4		1/2	3/2		0	72	2	1	
3	3	3/2	1/2		1/2	1		-1	65	1	1	
3	3	7/4	1/4		1/4	1		1	67	3	1	
3	3	7/4	1/4		1/4	1		-2	70	2	1	
4	4	0	1/4		1/4	1		-1	65	1	1	
4	4	0	1/4		1/4	1		-1	65	3	1	
4	4	0	1/4		1/4	1		3	69	2	1	
4	4	1/4	1/4		1/4	1		4	64	3	1	
4	4	1/4	1/4		1/4	1		1	67	1	1	
4	4	1/4	1/4		1/4	1		1	67	2	1	
4	4	1/2	1/4		1/4	1		2	62	3	1	
4	4	1/2	1/4		1/4	1		-1	65	2	1	
4	4	1/2	1.0		1.0	1		3	69	1	1	
4	4	3/4	1/4		1/4	1		0	60	3	1	
4	4	3/4	1/4		1/4	1		4	64	2	1	
4	4	1	1/2		1/2	1		2	50	4	1	
4	4	1	1.0		1.0	1		-2	58	3	1	
4	4	1	1.0		1.0	1		2	62	2	1	
4	4	3/2	1/2		1/2	1		4	52	4	1	
4	4	3/2	1/2		1/2	1		1	67	1	1	
5	5	0	1.0		1.0	1		-1	53	4	1	
5	5	0	2.0		2.0	1		3	57	3	1	
5	5	0	2.0		2.0	1		0	60	2	1	
5	5	0	1.0		1.0	1		3	69	1	1	
5	5	1	1/2		1/2	1		-1	53	4	1	
5	5	1	1/2		1/2	1		0	72	1	1	
5	5	3/2	1/2		1/2	1		-1	53	4	1	
5	5	3/2	1/4		1/4	1		-2	70	1	1	
5	5	7/4	1/4		1/4	1		3	69	1	1	
6	6	0	1.0		1.0	1		1	55	4	1	
6	6	0	1/2		1/2	1		2	62	3	1	
6	6	0	1/2		1/2	1		-2	70	1	1	
6	6	1/2	1/2		1/2	1		4	64	3	1	
6	6	1/2	1/2		1/2	1		1	67	1	1	
6	6	1	1.0		1.0	1		-1	53	4	1	
6	6	1	1.0		1.0	1		-1	65	3	1	
6	6	1	1/4		1/4	1		3	69	1	1	
6	6	5/4	1/4		1/4	1		3	69	1	1	
6	6	3/2	1/4		1/4	1		3	69	1	1	
6	6	7/4	1/4		1/4	1		-2	70	1	1	
7	7	0	1.5		1.0	3/2		-1	65	3	1	
7	7	0	1/2		1/2	1		3	69	2	1	
7	7	0	1.0		1.0	1		0	72	1	1	
7	7	1/2	1/4		1/4	1		3	69	2	1	
7	7	3/4	1/4		1/4	1		3	69	2	1	
7	7	1	3/4		1/2	3/2		3	69	2	1	
7	7	1	1.0		1.0	1		0	72	1	1	
7	7	3/2	1/2		1/2	1		-1	65	3	1	
7	7	7/4	1/4		1/4	1		1	67	2	1	
8	8	0	1/4		1/4	1		-1	65	2	1	
8	8	0	1/4		1/4	1		-1	65	3	1	
8	8	1/4	1/4		1/4	1		4	64	2	1	
8	8	1/4	1/4		1/4	1		1	67	3	1	
8	8	1/2	1/4		1/4	1		2	62	2	1	
8	8	1/2	1.0		1.0	1		3	69	3	1	
8	8	3/4	1/4		1/4	1		0	60	2	1	
8	8	1	1.0		1.0	1		-2	58	2	1	
8	8	1	1/2		1/2	1		-1	65	1	1	
8	8	3/2	1/4		1/4	1		4	64	1	1	
8	8	3/2	1/2		1/2	1		1	67	3	1	
8	8	7/4	1/4		1/4	1		2	62	1	1	
9	9	0	1.0		1.0	1		3	57	2	1	
9	9	0	1/2		1/2	1		0	60	4	1	
9	9	0	1/2		1/2	1		4	64	1	1	
9	9	0	1.0		1.0	1		3	69	3	1	
9	9	1/2	1/4		1/4	1		-2	58	4	1	
