mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	1/4	1/4		1/4	1		1	55	5	1	
1	1	1/4	1/4		1/4	1		2	62	4	1	
1	1	1/4	1/4		1/4	1		1	67	3	1	
1	1	1/4	1/4		1/4	1		5	71	2	1	
1	1	1/4	1/4		1/4	1		2	74	1	1	
1	1	1/2	1/2		1/2	1		0	48	5	1	
1	1	1/2	1/2		1/2	1		0	60	4	1	
1	1	1/2	1/2		1/2	1		1	67	3	1	
1	1	1/2	1/2		1/2	1		0	72	2	1	
1	1	1/2	1/2		1/2	1		-3	75	1	1	
2	2	0	1.0		1.0	1		-2	46	5	1	
2	2	0	1.0		1.0	1		-1	65	4	1	
2	2	0	1.0		1.0	1		-2	70	3	1	
2	2	0	1.0		1.0	1		2	74	2	1	
2	2	0	1.0		1.0	1		-1	77	1	1	
3	3	1/4	1/4		1/4	1		-2	58	5	1	
3	3	1/4	1/4		1/4	1		2	62	4	1	
3	3	1/4	1/4		1/4	1		-2	70	3	1	
3	3	1/4	1/4		1/4	1		2	74	2	1	
3	3	1/4	1/4		1/4	1		-1	77	1	1	
3	3	1/2	1/2		1/2	1		-3	51	5	1	
3	3	1/2	1/2		1/2	1		1	67	4	1	
3	3	1/2	1/2		1/2	1		-2	70	3	1	
3	3	1/2	1/2		1/2	1		-3	75	2	1	
3	3	1/2	1/2		1/2	1		1	79	1	1	
4	4	0	1.0		1.0	1		2	50	5	1	
4	4	0	1.0		1.0	1	1	-1	65	4	1	
4	4	0	1.0		1.0	1	1	2	74	3	1	
4	4	0	1.0		1.0	1	1	-1	77	2	1	
4	4	0	1.0		1.0	1	1	3	81	1	1	
5	5	0	1/2		1/2	1		5	47	5	1	
5	5	0	1/4		1/4	1	-1	-1	65	4	1	
5	5	0	1/4		1/4	1	-1	2	74	3	1	
5	5	0	1/4		1/4	1	-1	-1	77	2	1	
5	5	0	1/4		1/4	1	-1	3	81	1	1	
5	5	1/4	1/4		1/4	1		1	67	4	1	
5	5	1/4	1/4		1/4	1		2	74	2	1	
5	5	1/4	1/4		1/4	1		2	74	3	1	
5	5	1/4	1/4		1/4	1		1	79	1	1	
5	5	1/2	1/2		1/2	1		0	48	5	1	
5	5	1/2	1/2		1/2	1		4	64	4	1	
5	5	1/2	1/2		1/2	1		0	72	3	1	
5	5	1/2	1/2		1/2	1		4	76	2	1	
5	5	1/2	1/2		1/2	1		1	79	1	1	
6	6	0	3/8		1/4	3/2		-1	53	5	1	
6	6	0	1/2		1/2	1		0	60	4	1	
6	6	0	1.0		1.0	1		-1	65	3	1	
6	6	0	3/16		1/8	3/2		-1	77	1	1	
6	6	0	1.0		1.0	1	1	-1	77	2	1	
6	6	3/16	1/16		1/16	1		1	79	1	1	
6	6	1/4	1/4		1/4	1	1	3	81	1	1	
6	6	3/8	1/8		1/8	1		4	52	5	1	
6	6	1/2	1/4		1/4	1		2	50	5	1	
6	6	1/2	1/2		1/2	1		2	62	4	1	
6	6	1/2	1/2		1/2	1	0	3	81	1	1	
6	6	3/4	1/4		1/4	1		2	50	5	1	
7	7	0	1.0		1.0	1		0	48	5	1	
7	7	0	1/2		1/2	1		4	64	4	1	
7	7	0	1/4		1/4	1	-1	-1	77	2	1	
7	7	0	1/4		1/4	1	-1	3	81	1	1	
7	7	1/4	1/4		1/4	1		4	76	2	1	
7	7	1/4	1/4		1/4	1		1	79	1	1	
7	7	1/2	1/2		1/2	1		4	64	4	1	
7	7	1/2	1/2		1/2	1		4	76	2	1	
7	7	1/2	1/2		1/2	1		1	79	1	1	
8	8	0	3/4		1/2	3/2		2	50	5	1	
8	8	0	1.0		1.0	1	1	3	57	4	1	
8	8	0	1/4		1/4	1		2	74	2	1	
8	8	0	1/4		1/4	1		-1	77	1	1	
8	8	1/4	1/4		1/4	1		4	76	2	1	
8	8	1/4	1/4		1/4	1		1	79	1	1	
8	8	1/2	1/2		1/2	1	1	-1	77	2	1	
8	8	1/2	1/2		1/2	1	1	3	81	1	1	
8	8	3/4	1/4		1/4	1		4	52	5	1	
9	9	0	1/4		1/4	1		-1	53	5	1	
9	9	0	1/4		1/4	1	-1	3	57	4	1	
9	9	0	1/2		1/2	1	-1	-1	77	2	1	
9	9	0	1/2		1/2	1	0	3	81	1	1	
9	9	1/4	1/4		1/4	1		1	55	5	1	
9	9	1/4	1/4		1/4	1		5	59	4	1	
9	9	1/2	1/2		1/2	1	1	3	57	5	1	
9	9	1/2	1/4		1/4	1		7	61	4	1	
